timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_tflops,inlet_temp_c,exhaust_temp_c,cpu_temp_c,fan_power_w,psu_power_w,cpu_power_w,mem_power_w
2026-01-06T06:22:33.303608,0.0,0,NVIDIA B200,36.0,204.77,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:33.303608,0.0,1,NVIDIA B200,44.0,201.84,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:33.303608,0.0,2,NVIDIA B200,46.0,207.18,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:33.303608,0.0,3,NVIDIA B200,36.0,194.65,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:33.303608,0.0,4,NVIDIA B200,37.0,196.98,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:33.303608,0.0,5,NVIDIA B200,46.0,211.57,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:33.303608,0.0,6,NVIDIA B200,45.0,200.6,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:33.303608,0.0,7,NVIDIA B200,37.0,201.79,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:34.595891,1.29,0,NVIDIA B200,35.0,207.2,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:34.595891,1.29,1,NVIDIA B200,44.0,204.44,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:34.595891,1.29,2,NVIDIA B200,46.0,209.61,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:34.595891,1.29,3,NVIDIA B200,36.0,196.92,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:34.595891,1.29,4,NVIDIA B200,37.0,199.07,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:34.595891,1.29,5,NVIDIA B200,46.0,213.68,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:34.595891,1.29,6,NVIDIA B200,44.0,203.3,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:34.595891,1.29,7,NVIDIA B200,37.0,204.17,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:35.849104,2.55,0,NVIDIA B200,35.0,204.61,0,180779.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:35.849104,2.55,1,NVIDIA B200,43.0,201.59,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:35.849104,2.55,2,NVIDIA B200,46.0,206.87,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:35.849104,2.55,3,NVIDIA B200,36.0,194.38,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:35.849104,2.55,4,NVIDIA B200,37.0,196.47,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:35.849104,2.55,5,NVIDIA B200,45.0,211.19,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:35.849104,2.55,6,NVIDIA B200,44.0,200.4,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:35.849104,2.55,7,NVIDIA B200,37.0,201.57,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:38.191565,4.89,0,NVIDIA B200,35.0,204.4,0,181427.0,183359.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:38.191565,4.89,1,NVIDIA B200,43.0,201.46,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:38.191565,4.89,2,NVIDIA B200,46.0,206.59,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:38.191565,4.89,3,NVIDIA B200,36.0,194.3,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:38.191565,4.89,4,NVIDIA B200,37.0,196.33,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:38.191565,4.89,5,NVIDIA B200,45.0,211.02,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:38.191565,4.89,6,NVIDIA B200,44.0,200.2,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:38.191565,4.89,7,NVIDIA B200,37.0,201.41,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:40.364011,7.06,0,NVIDIA B200,35.0,203.78,0,182297.0,183359.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:40.364011,7.06,1,NVIDIA B200,43.0,200.96,0,180778.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:40.364011,7.06,2,NVIDIA B200,45.0,206.01,0,180778.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:40.364011,7.06,3,NVIDIA B200,36.0,193.81,0,180799.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:22:40.364011,7.06,4,NVIDIA B200,37.0,196.21,0,180785.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
