timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_gflops,inlet_temp_c,exhaust_temp_c,cpu_temp_c,fan_power_w,psu_power_w,cpu_power_w,mem_power_w
2026-01-07T06:26:19.690933,0.0,0,NVIDIA B200,36.0,153.47,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:19.690933,0.0,1,NVIDIA B200,44.0,147.96,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:19.690933,0.0,2,NVIDIA B200,46.0,151.87,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:19.690933,0.0,3,NVIDIA B200,37.0,144.57,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:19.690933,0.0,4,NVIDIA B200,38.0,146.15,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:19.690933,0.0,5,NVIDIA B200,46.0,152.25,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:19.690933,0.0,6,NVIDIA B200,45.0,144.54,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:19.690933,0.0,7,NVIDIA B200,38.0,148.6,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:21.081848,1.39,0,NVIDIA B200,36.0,153.46,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:21.081848,1.39,1,NVIDIA B200,43.0,147.77,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:21.081848,1.39,2,NVIDIA B200,46.0,151.57,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:21.081848,1.39,3,NVIDIA B200,37.0,144.34,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:21.081848,1.39,4,NVIDIA B200,38.0,145.43,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:21.081848,1.39,5,NVIDIA B200,46.0,152.07,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:21.081848,1.39,6,NVIDIA B200,44.0,144.39,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:21.081848,1.39,7,NVIDIA B200,38.0,148.54,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:22.394783,2.7,0,NVIDIA B200,35.0,153.97,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:22.394783,2.7,1,NVIDIA B200,43.0,147.57,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:22.394783,2.7,2,NVIDIA B200,45.0,151.55,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:22.394783,2.7,3,NVIDIA B200,37.0,144.02,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:22.394783,2.7,4,NVIDIA B200,38.0,145.43,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:22.394783,2.7,5,NVIDIA B200,45.0,151.87,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:22.394783,2.7,6,NVIDIA B200,44.0,144.2,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:22.394783,2.7,7,NVIDIA B200,37.0,148.28,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:24.559464,4.87,0,NVIDIA B200,35.0,154.51,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:24.559464,4.87,1,NVIDIA B200,43.0,148.66,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:24.559464,4.87,2,NVIDIA B200,45.0,153.33,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:24.559464,4.87,3,NVIDIA B200,36.0,147.89,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:24.559464,4.87,4,NVIDIA B200,37.0,149.16,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:24.559464,4.87,5,NVIDIA B200,45.0,155.51,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:24.559464,4.87,6,NVIDIA B200,44.0,143.88,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:24.559464,4.87,7,NVIDIA B200,37.0,147.95,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:27.664081,7.97,0,NVIDIA B200,35.0,197.85,0,28.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:27.664081,7.97,1,NVIDIA B200,42.0,146.82,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:27.664081,7.97,2,NVIDIA B200,44.0,150.83,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:27.664081,7.97,3,NVIDIA B200,36.0,143.56,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:27.664081,7.97,4,NVIDIA B200,36.0,144.77,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:27.664081,7.97,5,NVIDIA B200,44.0,151.7,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:27.664081,7.97,6,NVIDIA B200,43.0,143.54,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:27.664081,7.97,7,NVIDIA B200,36.0,151.54,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:30.067846,10.38,0,NVIDIA B200,35.0,204.79,0,678.0,183359.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:30.067846,10.38,1,NVIDIA B200,42.0,146.63,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:30.067846,10.38,2,NVIDIA B200,44.0,150.57,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:30.067846,10.38,3,NVIDIA B200,35.0,143.41,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:30.067846,10.38,4,NVIDIA B200,36.0,144.4,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:30.067846,10.38,5,NVIDIA B200,44.0,151.42,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:30.067846,10.38,6,NVIDIA B200,43.0,143.36,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:30.067846,10.38,7,NVIDIA B200,36.0,147.3,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:32.169606,12.48,0,NVIDIA B200,43.0,556.32,0,164362.0,183359.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:32.169606,12.48,1,NVIDIA B200,42.0,200.71,0,30.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:32.169606,12.48,2,NVIDIA B200,45.0,204.62,0,28.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:32.169606,12.48,3,NVIDIA B200,36.0,194.22,0,46.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:32.169606,12.48,4,NVIDIA B200,37.0,196.25,0,166.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:32.169606,12.48,5,NVIDIA B200,45.0,210.25,0,44.0,183359.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:32.169606,12.48,6,NVIDIA B200,44.0,199.79,0,40.0,183359.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:32.169606,12.48,7,NVIDIA B200,37.0,201.28,0,630.0,183359.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:35.608356,15.92,0,NVIDIA B200,45.0,622.2,0,164362.0,183359.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:35.608356,15.92,1,NVIDIA B200,42.0,200.25,0,738.0,183359.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:35.608356,15.92,2,NVIDIA B200,45.0,204.11,0,734.0,183359.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:35.608356,15.92,3,NVIDIA B200,36.0,193.82,0,746.0,183359.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:35.608356,15.92,4,NVIDIA B200,37.0,196.35,0,746.0,183359.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:35.608356,15.92,5,NVIDIA B200,45.0,209.97,0,730.0,183359.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:35.608356,15.92,6,NVIDIA B200,43.0,199.44,0,742.0,183359.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:35.608356,15.92,7,NVIDIA B200,37.0,201.1,0,750.0,183359.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T06:26:36.864891,17.17,0,NVIDIA B200,45.0,622.72,0,164362.0,183359.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
