timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_tflops,inlet_temp_c,exhaust_temp_c,cpu_temp_c,fan_power_w,psu_power_w,cpu_power_w,mem_power_w
2026-01-06T06:05:45.521504,0.0,0,NVIDIA B200,36.0,198.06,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:45.521504,0.0,1,NVIDIA B200,43.0,197.54,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:45.521504,0.0,2,NVIDIA B200,45.0,197.47,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:45.521504,0.0,3,NVIDIA B200,36.0,194.61,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:45.521504,0.0,4,NVIDIA B200,37.0,196.91,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:45.521504,0.0,5,NVIDIA B200,45.0,197.89,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:45.521504,0.0,6,NVIDIA B200,44.0,197.63,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:45.521504,0.0,7,NVIDIA B200,37.0,197.77,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:46.812230,1.29,0,NVIDIA B200,35.0,196.7,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:46.812230,1.29,1,NVIDIA B200,43.0,197.28,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:46.812230,1.29,2,NVIDIA B200,45.0,195.93,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:46.812230,1.29,3,NVIDIA B200,36.0,192.59,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:46.812230,1.29,4,NVIDIA B200,37.0,194.77,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:46.812230,1.29,5,NVIDIA B200,45.0,196.12,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:46.812230,1.29,6,NVIDIA B200,44.0,195.78,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:46.812230,1.29,7,NVIDIA B200,37.0,196.74,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:48.081184,2.56,0,NVIDIA B200,35.0,198.17,0,180779.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:48.081184,2.56,1,NVIDIA B200,43.0,197.84,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:48.081184,2.56,2,NVIDIA B200,45.0,197.55,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:48.081184,2.56,3,NVIDIA B200,36.0,194.38,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:48.081184,2.56,4,NVIDIA B200,37.0,196.39,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:48.081184,2.56,5,NVIDIA B200,45.0,197.9,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:48.081184,2.56,6,NVIDIA B200,44.0,197.99,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:48.081184,2.56,7,NVIDIA B200,37.0,197.77,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:50.235356,4.71,0,NVIDIA B200,35.0,198.16,0,181429.0,183359.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:50.235356,4.71,1,NVIDIA B200,43.0,197.82,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:50.235356,4.71,2,NVIDIA B200,45.0,197.64,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:50.235356,4.71,3,NVIDIA B200,36.0,194.24,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:50.235356,4.71,4,NVIDIA B200,37.0,196.44,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:50.235356,4.71,5,NVIDIA B200,45.0,197.9,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:50.235356,4.71,6,NVIDIA B200,44.0,198.04,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:50.235356,4.71,7,NVIDIA B200,37.0,197.73,0,180755.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:52.279810,6.76,0,NVIDIA B200,35.0,200.34,0,182297.0,183359.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:52.279810,6.76,1,NVIDIA B200,43.0,197.96,0,180778.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06T06:05:52.279810,6.76,2,NVIDIA B200,45.0,197.45,0,180778.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
