timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_gflops,inlet_temp_c,exhaust_temp_c,cpu_temp_c,fan_power_w,psu_power_w,cpu_power_w,mem_power_w
2026-01-07T02:38:58.468671,0.0,0,NVIDIA B200,32.0,150.73,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:58.468671,0.0,1,NVIDIA B200,34.0,142.94,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:58.468671,0.0,2,NVIDIA B200,36.0,145.04,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:58.468671,0.0,3,NVIDIA B200,33.0,142.31,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:58.468671,0.0,4,NVIDIA B200,34.0,143.57,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:58.468671,0.0,5,NVIDIA B200,36.0,147.55,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:58.468671,0.0,6,NVIDIA B200,35.0,139.74,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:58.468671,0.0,7,NVIDIA B200,33.0,145.5,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:59.830363,1.36,0,NVIDIA B200,32.0,150.71,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:59.830363,1.36,1,NVIDIA B200,34.0,142.97,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:59.830363,1.36,2,NVIDIA B200,36.0,145.04,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:59.830363,1.36,3,NVIDIA B200,33.0,142.24,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:38:59.830363,1.36,4,NVIDIA B200,33.0,143.33,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
