timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_tflops,sys_mem_total_gb,sys_mem_used_gb,sys_mem_used_pct,dcmi_power_w,cpu1_temp_c,cpu2_temp_c,inlet_temp_c,system_temp_c,hgx_gpu_temp_c,hgx_hbm_temp_c,hgx_nvlink_temp_c,hgx_inlet_temp_c,dimm_p1_temp_c,dimm_p2_temp_c,fan_sys_avg_rpm,fan_sys_min_rpm,fan_sys_max_rpm,fan_psu_avg_rpm,fan_mb_avg_rpm
2026-01-08T05:26:27.903005,0.0,0,NVIDIA B200,35.0,152.7,0,0.0,183359.0,0.0,0,3022.72,20.38,0.7,3291.0,46.0,46.0,24.0,33.0,42.0,41.0,47.0,32.0,38.0,39.0,4312.0,3780.0,4620.0,4573.0,15540.0
2026-01-08T05:26:27.903005,0.0,1,NVIDIA B200,41.0,146.24,0,0.0,183359.0,0.0,0,3022.72,20.38,0.7,3291.0,46.0,46.0,24.0,33.0,42.0,41.0,47.0,32.0,38.0,39.0,4312.0,3780.0,4620.0,4573.0,15540.0
2026-01-08T05:26:27.903005,0.0,2,NVIDIA B200,43.0,149.92,0,0.0,183359.0,0.0,0,3022.72,20.38,0.7,3291.0,46.0,46.0,24.0,33.0,42.0,41.0,47.0,32.0,38.0,39.0,4312.0,3780.0,4620.0,4573.0,15540.0
2026-01-08T05:26:27.903005,0.0,3,NVIDIA B200,36.0,143.42,0,0.0,183359.0,0.0,0,3022.72,20.38,0.7,3291.0,46.0,46.0,24.0,33.0,42.0,41.0,47.0,32.0,38.0,39.0,4312.0,3780.0,4620.0,4573.0,15540.0
2026-01-08T05:26:27.903005,0.0,4,NVIDIA B200,37.0,144.88,0,0.0,183359.0,0.0,0,3022.72,20.38,0.7,3291.0,46.0,46.0,24.0,33.0,42.0,41.0,47.0,32.0,38.0,39.0,4312.0,3780.0,4620.0,4573.0,15540.0
2026-01-08T05:26:27.903005,0.0,5,NVIDIA B200,43.0,150.82,0,0.0,183359.0,0.0,0,3022.72,20.38,0.7,3291.0,46.0,46.0,24.0,33.0,42.0,41.0,47.0,32.0,38.0,39.0,4312.0,3780.0,4620.0,4573.0,15540.0
2026-01-08T05:26:27.903005,0.0,6,NVIDIA B200,42.0,142.74,0,0.0,183359.0,0.0,0,3022.72,20.38,0.7,3291.0,46.0,46.0,24.0,33.0,42.0,41.0,47.0,32.0,38.0,39.0,4312.0,3780.0,4620.0,4573.0,15540.0
2026-01-08T05:26:27.903005,0.0,7,NVIDIA B200,36.0,147.07,0,0.0,183359.0,0.0,0,3022.72,20.38,0.7,3291.0,46.0,46.0,24.0,33.0,42.0,41.0,47.0,32.0,38.0,39.0,4312.0,3780.0,4620.0,4573.0,15540.0
2026-01-08T05:26:38.495145,10.59,0,NVIDIA B200,35.0,206.63,0,664.0,183359.0,5.0,0,3022.72,21.73,0.7,3336.0,46.0,45.0,24.0,33.0,44.0,40.0,47.0,32.0,38.0,39.0,4321.0,3780.0,4620.0,4130.0,15540.0
2026-01-08T05:26:38.495145,10.59,1,NVIDIA B200,40.0,148.0,0,4.0,183359.0,0.0,0,3022.72,21.73,0.7,3336.0,46.0,45.0,24.0,33.0,44.0,40.0,47.0,32.0,38.0,39.0,4321.0,3780.0,4620.0,4130.0,15540.0
