timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_gflops,inlet_temp_c,exhaust_temp_c,cpu_temp_c,fan_power_w,psu_power_w,cpu_power_w,mem_power_w
2026-01-07T02:33:05.329129,0.0,0,NVIDIA B200,32.0,150.53,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:05.329129,0.0,1,NVIDIA B200,33.0,141.65,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:05.329129,0.0,2,NVIDIA B200,34.0,143.64,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:05.329129,0.0,3,NVIDIA B200,32.0,141.48,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:05.329129,0.0,4,NVIDIA B200,32.0,142.23,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:05.329129,0.0,5,NVIDIA B200,33.0,145.42,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:05.329129,0.0,6,NVIDIA B200,33.0,138.35,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:05.329129,0.0,7,NVIDIA B200,31.0,144.25,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:06.707274,1.38,0,NVIDIA B200,31.0,152.63,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:06.707274,1.38,1,NVIDIA B200,33.0,143.82,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:06.707274,1.38,2,NVIDIA B200,33.0,146.01,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:06.707274,1.38,3,NVIDIA B200,32.0,144.01,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:06.707274,1.38,4,NVIDIA B200,32.0,144.75,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:06.707274,1.38,5,NVIDIA B200,33.0,147.39,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:06.707274,1.38,6,NVIDIA B200,33.0,140.75,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:06.707274,1.38,7,NVIDIA B200,31.0,146.3,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:08.003086,2.67,0,NVIDIA B200,31.0,150.58,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:08.003086,2.67,1,NVIDIA B200,33.0,141.67,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:08.003086,2.67,2,NVIDIA B200,33.0,143.5,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:08.003086,2.67,3,NVIDIA B200,32.0,141.34,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:08.003086,2.67,4,NVIDIA B200,32.0,142.26,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:08.003086,2.67,5,NVIDIA B200,33.0,145.38,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:08.003086,2.67,6,NVIDIA B200,33.0,138.31,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:33:08.003086,2.67,7,NVIDIA B200,31.0,144.17,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
