timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_gflops,inlet_temp_c,exhaust_temp_c,cpu_temp_c,fan_power_w,psu_power_w,cpu_power_w,mem_power_w
2026-01-07T02:15:36.747353,0.0,0,NVIDIA B200,34.0,152.59,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:36.747353,0.0,1,NVIDIA B200,37.0,144.88,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:36.747353,0.0,2,NVIDIA B200,39.0,147.38,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:36.747353,0.0,3,NVIDIA B200,35.0,143.4,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:36.747353,0.0,4,NVIDIA B200,35.0,144.97,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:36.747353,0.0,5,NVIDIA B200,38.0,148.12,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:36.747353,0.0,6,NVIDIA B200,38.0,141.92,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:36.747353,0.0,7,NVIDIA B200,35.0,146.89,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:38.116997,1.37,0,NVIDIA B200,34.0,152.26,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:38.116997,1.37,1,NVIDIA B200,37.0,144.64,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:38.116997,1.37,2,NVIDIA B200,38.0,146.84,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:38.116997,1.37,3,NVIDIA B200,34.0,143.22,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:38.116997,1.37,4,NVIDIA B200,35.0,144.75,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:38.116997,1.37,5,NVIDIA B200,38.0,147.88,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T02:15:38.116997,1.37,6,NVIDIA B200,38.0,141.22,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
