timestamp,elapsed_seconds,gpu_id,gpu_name,gpu_temp_c,gpu_power_w,gpu_fan_pct,gpu_mem_used_mb,gpu_mem_total_mb,gpu_util_pct,gpu_gflops,inlet_temp_c,exhaust_temp_c,cpu_temp_c,fan_power_w,psu_power_w,cpu_power_w,mem_power_w
2026-01-07T03:14:02.738791,0.0,0,NVIDIA B200,34.0,153.68,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:02.738791,0.0,1,NVIDIA B200,37.0,144.4,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:02.738791,0.0,2,NVIDIA B200,38.0,146.98,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:02.738791,0.0,3,NVIDIA B200,34.0,143.52,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:02.738791,0.0,4,NVIDIA B200,35.0,145.27,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:02.738791,0.0,5,NVIDIA B200,38.0,148.19,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:02.738791,0.0,6,NVIDIA B200,38.0,141.28,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:02.738791,0.0,7,NVIDIA B200,35.0,146.77,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:04.091529,1.35,0,NVIDIA B200,33.0,152.47,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:04.091529,1.35,1,NVIDIA B200,36.0,144.23,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:04.091529,1.35,2,NVIDIA B200,38.0,146.67,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:04.091529,1.35,3,NVIDIA B200,34.0,143.12,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:04.091529,1.35,4,NVIDIA B200,35.0,144.6,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:04.091529,1.35,5,NVIDIA B200,38.0,147.7,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:04.091529,1.35,6,NVIDIA B200,37.0,140.73,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:04.091529,1.35,7,NVIDIA B200,34.0,146.62,0,0.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:05.374972,2.64,0,NVIDIA B200,33.0,152.64,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:05.374972,2.64,1,NVIDIA B200,36.0,144.09,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:05.374972,2.64,2,NVIDIA B200,37.0,146.33,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:05.374972,2.64,3,NVIDIA B200,34.0,142.98,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:05.374972,2.64,4,NVIDIA B200,34.0,144.36,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:05.374972,2.64,5,NVIDIA B200,37.0,147.54,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:05.374972,2.64,6,NVIDIA B200,37.0,140.41,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:05.374972,2.64,7,NVIDIA B200,34.0,146.38,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:07.783453,5.05,0,NVIDIA B200,33.0,152.51,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:07.783453,5.05,1,NVIDIA B200,36.0,144.51,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:07.783453,5.05,2,NVIDIA B200,37.0,148.24,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:07.783453,5.05,3,NVIDIA B200,34.0,147.03,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:07.783453,5.05,4,NVIDIA B200,34.0,146.5,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:07.783453,5.05,5,NVIDIA B200,37.0,150.89,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:07.783453,5.05,6,NVIDIA B200,36.0,140.17,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:07.783453,5.05,7,NVIDIA B200,34.0,145.97,0,1.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:10.811566,8.07,0,NVIDIA B200,33.0,197.37,0,30.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:10.811566,8.07,1,NVIDIA B200,35.0,143.64,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:10.811566,8.07,2,NVIDIA B200,36.0,145.67,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:10.811566,8.07,3,NVIDIA B200,33.0,142.49,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:10.811566,8.07,4,NVIDIA B200,33.0,143.58,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:10.811566,8.07,5,NVIDIA B200,36.0,146.86,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:10.811566,8.07,6,NVIDIA B200,36.0,139.85,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:10.811566,8.07,7,NVIDIA B200,33.0,147.96,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:13.256319,10.52,0,NVIDIA B200,33.0,203.02,0,674.0,183359.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:13.256319,10.52,1,NVIDIA B200,35.0,143.44,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07T03:14:13.256319,10.52,2,NVIDIA B200,36.0,145.48,0,4.0,183359.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
